epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
11,0.99272221326828,0.02486872859299183,0.001,0.9931603074073792,0.9922407269477844,0.9999074339866638,0.8998333215713501,0.40580958127975464,0.9113988876342773,0.8914999961853027,0.9911666512489319
12,0.9926666617393494,0.022852206602692604,0.001,0.9932164549827576,0.9923703670501709,0.9999629855155945,0.9806666374206543,0.06835576146841049,0.9822949767112732,0.9801666736602783,0.9994999766349792
13,0.9932407140731812,0.020705046132206917,0.001,0.9937171936035156,0.9929259419441223,0.9999814629554749,0.8475000262260437,0.4701891243457794,0.8597269654273987,0.8396666646003723,0.9983333349227905
14,0.9950555562973022,0.016396112740039825,0.001,0.9954225420951843,0.994685173034668,0.9999629855155945,0.5665000081062317,1.5483568906784058,0.5903939604759216,0.546999990940094,0.996833324432373
15,0.9940370321273804,0.018744582310318947,0.001,0.9942926168441772,0.9936481714248657,0.9999629855155945,0.9598333239555359,0.14710813760757446,0.9627829194068909,0.9571666717529297,0.9991666674613953
16,0.9947037100791931,0.016621794551610947,0.001,0.9949970245361328,0.9944074153900146,0.9999814629554749,0.815500020980835,0.7346282005310059,0.8275506496429443,0.8029999732971191,0.9925000071525574
17,0.9942777752876282,0.019066911190748215,0.001,0.9945707321166992,0.9939629435539246,0.9999814629554749,0.9701666831970215,0.12181425839662552,0.97274249792099,0.9695000052452087,0.9978333115577698
18,0.9982407689094543,0.0059663658030331135,0.0005,0.9983330965042114,0.9981851577758789,1.0,0.9801666736602783,0.07509920001029968,0.9824385643005371,0.9789999723434448,0.9993333220481873
19,0.9987407326698303,0.004105303902179003,0.0005,0.9988516569137573,0.9986851811408997,1.0,0.9818333387374878,0.07027331739664078,0.98281329870224,0.9816666841506958,0.999666690826416
20,0.9983518719673157,0.005353605840355158,0.0005,0.9984997510910034,0.9983147978782654,1.0,0.9853333234786987,0.06108374521136284,0.9854878783226013,0.984666645526886,1.0
21,0.9983333349227905,0.005144746508449316,0.0005,0.9984626770019531,0.9982592463493347,1.0,0.9661666750907898,0.13494032621383667,0.9677095413208008,0.9639999866485596,0.999833345413208
22,0.9981481432914734,0.0054036895744502544,0.0005,0.9981664419174194,0.9980555772781372,1.0,0.9546666741371155,0.17351938784122467,0.9601010084152222,0.9505000114440918,0.9973333477973938
23,0.9981666803359985,0.005521011538803577,0.0005,0.998277485370636,0.9981111288070679,1.0,0.9896666407585144,0.041510216891765594,0.9901601076126099,0.9894999861717224,0.999666690826416
24,0.9985370635986328,0.004858141764998436,0.0005,0.9985554218292236,0.9984814524650574,1.0,0.9693333506584167,0.10604120790958405,0.9706029891967773,0.968500018119812,0.999833345413208
25,0.9980740547180176,0.005733364727348089,0.0005,0.9981479048728943,0.9980185031890869,1.0,0.9891666769981384,0.04101566970348358,0.9894930124282837,0.9888333082199097,0.999666690826416
26,0.998629629611969,0.0042789531871676445,0.0005,0.9987220168113708,0.9985740780830383,1.0,0.9574999809265137,0.16198867559432983,0.9606496691703796,0.956166684627533,0.9990000128746033
27,0.9982407689094543,0.005231351125985384,0.0005,0.998314619064331,0.998203694820404,1.0,0.9588333368301392,0.15782731771469116,0.9592450261116028,0.9571666717529297,0.999666690826416
28,0.998370349407196,0.004927806090563536,0.0005,0.9984257221221924,0.9983147978782654,1.0,0.968500018119812,0.13734453916549683,0.9700968861579895,0.9678333401679993,0.9990000128746033
29,0.9986481666564941,0.0035373021382838488,0.0005,0.9986851215362549,0.998629629611969,1.0,0.9804999828338623,0.08748116344213486,0.9814659953117371,0.9796666502952576,0.999833345413208
30,0.9983147978782654,0.004972714930772781,0.0005,0.9983886480331421,0.9982407689094543,1.0,0.9741666913032532,0.11439505219459534,0.9760949611663818,0.9731666445732117,0.9986666440963745
31,0.9995926022529602,0.001468386733904481,0.00025,0.9995926022529602,0.9995740652084351,1.0,0.9904999732971191,0.0460713692009449,0.9908303022384644,0.9904999732971191,0.999833345413208
32,0.9996296167373657,0.0010768952779471874,0.00025,0.9996296167373657,0.9996296167373657,1.0,0.9938333630561829,0.03132076933979988,0.9939979910850525,0.9936666488647461,0.999833345413208
