epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
21,0.9980555772781372,0.006116013508290052,0.0005,0.9981293678283691,0.9979814887046814,1.0,0.9860000014305115,0.06301380693912506,0.9864864945411682,0.9854999780654907,0.9993333220481873
22,0.9984814524650574,0.004498365800827742,0.0005,0.9985184073448181,0.9984259009361267,1.0,0.8999999761581421,0.37812379002571106,0.9020920395851135,0.8983333110809326,1.0
23,0.9975555539131165,0.007108389399945736,0.0005,0.9977031350135803,0.9974444508552551,1.0,0.9635000228881836,0.13660581409931183,0.9660137295722961,0.9616666436195374,0.9993333220481873
24,0.9983147978782654,0.004735937342047691,0.0005,0.9984071850776672,0.9982592463493347,1.0,0.9643333554267883,0.14563360810279846,0.9650852084159851,0.9628333449363708,0.9988333582878113
25,0.998203694820404,0.005559376906603575,0.0005,0.9982775449752808,0.9981296062469482,1.0,0.9835000038146973,0.06865103542804718,0.9843019247055054,0.9823333621025085,1.0
26,0.9990000128746033,0.003109036246314645,0.0005,0.9990553855895996,0.9988889098167419,1.0,0.9863333106040955,0.0554308220744133,0.9874791502952576,0.9858333468437195,0.9993333220481873
27,0.9987037181854248,0.003996499348431826,0.0005,0.9987590909004211,0.998629629611969,1.0,0.9794999957084656,0.08208521455526352,0.9809587597846985,0.9788333177566528,0.999666690826416
28,0.9982777833938599,0.005222868639975786,0.0005,0.9983330965042114,0.998203694820404,1.0,0.9446666836738586,0.1901274472475052,0.9478712677955627,0.9424999952316284,0.999833345413208
29,0.9977777600288391,0.00655027199536562,0.0005,0.9978330731391907,0.9977037310600281,1.0,0.8153333067893982,0.9879932403564453,0.8189741969108582,0.8143333196640015,0.9938333630561829
30,0.9985740780830383,0.004513935651630163,0.0005,0.9986850619316101,0.9985740780830383,1.0,0.9291666746139526,0.2830335795879364,0.9318942427635193,0.9281666874885559,0.996666669845581
31,0.9985926151275635,0.004112689755856991,0.0005,0.9986294507980347,0.9985185265541077,1.0,0.9613333344459534,0.1512002795934677,0.9622704386711121,0.9606666564941406,0.9994999766349792
32,0.9993888735771179,0.002019934356212616,0.00025,0.9994444251060486,0.9993703961372375,1.0,0.9915000200271606,0.0381399542093277,0.9916638731956482,0.9913333058357239,0.999833345413208
33,0.9998148083686829,0.0010062919463962317,0.00025,0.9998148083686829,0.9997962713241577,1.0,0.9871666431427002,0.06591114401817322,0.9876604676246643,0.9871666431427002,0.999833345413208
34,0.9997962713241577,0.0007256171084009111,0.00025,0.9997962713241577,0.9997962713241577,1.0,0.9929999709129333,0.033676233142614365,0.9931643605232239,0.9928333163261414,1.0
35,0.9997777938842773,0.0007216308731585741,0.00025,0.9997777938842773,0.9997777938842773,1.0,0.9883333444595337,0.04798773676156998,0.9884942173957825,0.9879999756813049,0.999833345413208
36,0.9995185136795044,0.0015687095001339912,0.00025,0.9995555281639099,0.9995185136795044,1.0,0.9558333158493042,0.22002027928829193,0.9575037360191345,0.9538333415985107,0.9983333349227905
37,0.9994814991950989,0.0017044561682268977,0.00025,0.9994999766349792,0.9994629621505737,1.0,0.9900000095367432,0.04330984875559807,0.9901617765426636,0.9896666407585144,0.999833345413208
38,0.9997592568397522,0.0010580422822386026,0.00025,0.9997962713241577,0.9997222423553467,1.0,0.9915000200271606,0.04202703759074211,0.992157518863678,0.9909999966621399,1.0
39,0.999833345413208,0.0006343022105284035,0.00025,0.999833345413208,0.9998148083686829,1.0,0.9903333187103271,0.04587092250585556,0.9911578297615051,0.9901666641235352,0.999666690826416
40,0.9997777938842773,0.0006646636757068336,0.000125,0.9997777938842773,0.9997777938842773,1.0,0.9925000071525574,0.03958332538604736,0.9928309321403503,0.9925000071525574,1.0
41,0.9999259114265442,0.00044416007585823536,0.000125,0.9999444484710693,0.9999074339866638,1.0,0.9943333268165588,0.03266328573226929,0.9943323731422424,0.9941666722297668,1.0
42,0.9999444484710693,0.0003157497267238796,0.000125,0.9999444484710693,0.9999444484710693,1.0,0.9938333630561829,0.033928629010915756,0.9938333630561829,0.9938333630561829,1.0
43,0.9999814629554749,0.0002295511367265135,0.000125,0.9999814629554749,0.9999814629554749,1.0,0.9936666488647461,0.031148159876465797,0.9938322901725769,0.9936666488647461,1.0
44,0.9999259114265442,0.0003375507367309183,0.000125,0.9999259114265442,0.9999259114265442,1.0,0.9906666874885559,0.04374469444155693,0.9913275241851807,0.9906666874885559,1.0
45,0.9997962713241577,0.0006278784130699933,0.000125,0.9997962713241577,0.9997962713241577,1.0,0.9926666617393494,0.03635773807764053,0.9926666617393494,0.9926666617393494,1.0
46,0.9999259114265442,0.0003238459466956556,0.000125,0.9999259114265442,0.9999074339866638,1.0,0.9938333630561829,0.03269932419061661,0.9938333630561829,0.9938333630561829,1.0
47,0.9997962713241577,0.0006263615214265883,0.000125,0.9997962713241577,0.9997962713241577,1.0,0.9848333597183228,0.07305646687746048,0.9854903221130371,0.9848333597183228,0.9991666674613953
48,0.9999074339866638,0.0004425625957082957,0.000125,0.9999074339866638,0.9999074339866638,1.0,0.9938333630561829,0.03507564961910248,0.9941647052764893,0.9938333630561829,1.0
49,0.9998888969421387,0.0002997034171130508,6.25e-05,0.9998888969421387,0.9998888969421387,1.0,0.9940000176429749,0.03388455882668495,0.9939990043640137,0.9938333630561829,1.0
