epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
0,0.9636852145195007,0.11767691373825073,0.001,0.9727814197540283,0.9583518505096436,0.9967777729034424,0.8521666526794434,0.545336127281189,0.8641954064369202,0.8431666493415833,0.9940000176429749
1,0.984592616558075,0.04900350421667099,0.001,0.9863283634185791,0.983296275138855,0.999740719795227,0.984000027179718,0.05483541265130043,0.9846436381340027,0.9831666946411133,0.999833345413208
2,0.9894444346427917,0.035440005362033844,0.001,0.9904996752738953,0.9885370135307312,0.9999074339866638,0.9629999995231628,0.1349632740020752,0.9647039175033569,0.9611666798591614,0.9994999766349792
3,0.991351842880249,0.028429092839360237,0.001,0.9921361804008484,0.9906296133995056,0.9999629855155945,0.9673333168029785,0.11557196825742722,0.9722128510475159,0.9621666669845581,0.999833345413208
4,0.992388904094696,0.02346101589500904,0.001,0.9930468201637268,0.9917963147163391,0.9999444484710693,0.9865000247955322,0.052084095776081085,0.9873121976852417,0.9856666922569275,0.999666690826416
5,0.9935740828514099,0.020359670743346214,0.001,0.9939388036727905,0.9930185079574585,0.9999814629554749,0.9861666560173035,0.05297226458787918,0.9874603152275085,0.984333336353302,0.999833345413208
6,0.993481457233429,0.02003784105181694,0.001,0.9940122961997986,0.992981493473053,0.9999814629554749,0.9884999990463257,0.04461393877863884,0.9888277649879456,0.9883333444595337,0.999833345413208
7,0.9953148365020752,0.015563182532787323,0.001,0.9956637620925903,0.9950000047683716,1.0,0.9898333549499512,0.041392769664525986,0.9899933338165283,0.9893333315849304,1.0
8,0.9949629902839661,0.015989603474736214,0.001,0.9952561855316162,0.9946110844612122,1.0,0.9893333315849304,0.03697685897350311,0.9893297553062439,0.9890000224113464,0.999833345413208
9,0.9959999918937683,0.012405666522681713,0.001,0.9963497519493103,0.9957777857780457,1.0,0.9890000224113464,0.04662005230784416,0.9898197650909424,0.9884999990463257,0.999833345413208
10,0.9957036972045898,0.012799293734133244,0.001,0.9958868026733398,0.9953888654708862,1.0,0.9890000224113464,0.04058416932821274,0.9903155565261841,0.9884999990463257,1.0
11,0.9963889122009277,0.01145270373672247,0.001,0.9966464042663574,0.9961296319961548,1.0,0.9881666898727417,0.0462748147547245,0.9891504049301147,0.987666666507721,0.999833345413208
12,0.9958148002624512,0.01325981691479683,0.001,0.9960355162620544,0.9956481456756592,0.9999814629554749,0.9646666646003723,0.14169400930404663,0.9667001366615295,0.9628333449363708,0.9991666674613953
13,0.9970185160636902,0.009384393692016602,0.001,0.9972027540206909,0.9968703985214233,1.0,0.9896666407585144,0.043333470821380615,0.9903236627578735,0.9893333315849304,1.0
14,0.9989814758300781,0.0034892854746431112,0.0005,0.9989999532699585,0.998962938785553,1.0,0.9929999709129333,0.028742210939526558,0.9931632280349731,0.9926666617393494,1.0
15,0.999666690826416,0.001550431945361197,0.0005,0.9996851682662964,0.9996481537818909,1.0,0.9941666722297668,0.025650817900896072,0.994828999042511,0.9940000176429749,1.0
16,0.9994444251060486,0.0016179837984964252,0.0005,0.9994629621505737,0.9994074106216431,1.0,0.9936666488647461,0.024600598961114883,0.9941627979278564,0.9934999942779541,0.999833345413208
17,0.9995926022529602,0.0015309497248381376,0.0005,0.9996481537818909,0.9995926022529602,1.0,0.9919999837875366,0.030571334064006805,0.992329478263855,0.9918333292007446,1.0
18,0.9992407560348511,0.00265379436314106,0.0005,0.9992777109146118,0.9992222189903259,1.0,0.9921666383743286,0.042030058801174164,0.9931586980819702,0.9919999837875366,1.0
19,0.9984999895095825,0.00525807635858655,0.0005,0.9985553622245789,0.9984074234962463,1.0,0.9929999709129333,0.03613615781068802,0.9933300018310547,0.9928333163261414,1.0
