epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
0,0.964388906955719,0.1174607202410698,0.001,0.9755406975746155,0.9572222232818604,0.9962962865829468,0.9651666879653931,0.11677297949790955,0.9702702760696411,0.9573333263397217,0.9993333220481873
1,0.987407386302948,0.042281292378902435,0.001,0.9892594814300537,0.985870361328125,0.9997962713241577,0.987666666507721,0.04966545104980469,0.9883196949958801,0.9871666431427002,0.999833345413208
2,0.99014812707901,0.03277728334069252,0.001,0.9912582039833069,0.989037036895752,0.9999629855155945,0.9733333587646484,0.11731569468975067,0.9742733240127563,0.972000002861023,0.9994999766349792
3,0.991611123085022,0.02811860665678978,0.001,0.9925599098205566,0.9906666874885559,0.9998518228530884,0.987333357334137,0.04465727135539055,0.9886477589607239,0.9869999885559082,0.9994999766349792
4,0.9922778010368347,0.026558516547083855,0.001,0.9932092428207397,0.9913148283958435,0.9999629855155945,0.9891666769981384,0.047506969422101974,0.9896494150161743,0.9879999756813049,0.999833345413208
5,0.9941666722297668,0.020571047440171242,0.001,0.9946779608726501,0.9933333396911621,0.9999629855155945,0.9879999756813049,0.04401281848549843,0.9884923100471497,0.9878333210945129,0.9994999766349792
6,0.9943147897720337,0.018782110884785652,0.001,0.9947359561920166,0.9938333630561829,1.0,0.98416668176651,0.0719681978225708,0.984653890132904,0.9838333129882812,0.999666690826416
7,0.9944074153900146,0.017976701259613037,0.001,0.995124101638794,0.9940000176429749,0.9999444484710693,0.9865000247955322,0.05912717804312706,0.9873121976852417,0.9856666922569275,0.999666690826416
8,0.99485182762146,0.01740477792918682,0.001,0.9954767227172852,0.9944259524345398,0.9999814629554749,0.9934999942779541,0.02665533497929573,0.993664562702179,0.9933333396911621,1.0
9,0.9952037334442139,0.017012082040309906,0.001,0.9955154657363892,0.9948333501815796,1.0,0.9928333163261414,0.027273541316390038,0.993327796459198,0.9925000071525574,1.0
10,0.995629608631134,0.014928070828318596,0.001,0.9958866238594055,0.9953333139419556,0.9999814629554749,0.9896666407585144,0.03700236976146698,0.9903220534324646,0.9891666769981384,1.0
11,0.9964073896408081,0.012413950636982918,0.001,0.9968123435974121,0.9960370659828186,1.0,0.9929999709129333,0.025034217163920403,0.9931632280349731,0.9926666617393494,1.0
12,0.996055543422699,0.012766074389219284,0.001,0.9964973330497742,0.9957407116889954,1.0,0.9918333292007446,0.03345683217048645,0.9923282265663147,0.9916666746139526,0.999833345413208
13,0.996666669845581,0.010274531319737434,0.001,0.9969614744186401,0.9964814782142639,1.0,0.9906666874885559,0.04286797717213631,0.9909939765930176,0.9903333187103271,1.0
14,0.996666669845581,0.011192268691956997,0.001,0.996906042098999,0.9964629411697388,1.0,0.9913333058357239,0.04426856338977814,0.9916638731956482,0.9913333058357239,0.999666690826416
15,0.9964814782142639,0.011880707927048206,0.001,0.9969048500061035,0.9960740804672241,1.0,0.9944999814033508,0.022078916430473328,0.9946640133857727,0.9941666722297668,0.999833345413208
16,0.9978888630867004,0.007689619902521372,0.001,0.9979624152183533,0.9976851940155029,1.0,0.9903333187103271,0.04075959697365761,0.9908241629600525,0.9898333549499512,0.999666690826416
17,0.996666669845581,0.010979077778756618,0.001,0.9969062209129333,0.9965184926986694,0.9999814629554749,0.9894999861717224,0.04637445509433746,0.9898282289505005,0.9893333315849304,0.999833345413208
18,0.9976851940155029,0.007154142949730158,0.001,0.9978509545326233,0.99742591381073,1.0,0.9940000176429749,0.02668922208249569,0.9939979910850525,0.9936666488647461,0.999833345413208
19,0.9974074363708496,0.008253661915659904,0.001,0.9975177645683289,0.9972222447395325,0.9999814629554749,0.9911666512489319,0.03154483437538147,0.992158830165863,0.9911666512489319,0.999833345413208
20,0.997259259223938,0.008713271468877792,0.001,0.9975544810295105,0.9971110820770264,1.0,0.9923333525657654,0.02946286089718342,0.9926605224609375,0.9918333292007446,0.999666690826416
21,0.9993148446083069,0.002334658522158861,0.0005,0.9993332624435425,0.9992407560348511,1.0,0.9963333606719971,0.01623172126710415,0.9964994192123413,0.9963333606719971,1.0
22,0.9998888969421387,0.0006051970412954688,0.0005,0.9999074339866638,0.9998888969421387,1.0,0.9959999918937683,0.01962854713201523,0.9959993362426758,0.9958333373069763,0.999833345413208
23,0.9997962713241577,0.0006633266457356513,0.0005,0.9997962713241577,0.9997962713241577,1.0,0.996666669845581,0.019070813432335854,0.9968317747116089,0.9963333606719971,1.0
24,0.9999074339866638,0.0004228249017614871,0.0005,0.9999074339866638,0.9999074339866638,1.0,0.996833324432373,0.018175233155488968,0.996833324432373,0.996833324432373,1.0
25,0.9988703727722168,0.003778188256546855,0.0005,0.9988888502120972,0.9988333582878113,1.0,0.9940000176429749,0.02903207391500473,0.9943305253982544,0.9938333630561829,1.0
26,0.9995370507240295,0.001789294183254242,0.0005,0.9995370507240295,0.9995370507240295,1.0,0.9959999918937683,0.020488781854510307,0.9963321089744568,0.9959999918937683,1.0
27,0.9998518228530884,0.0006053326651453972,0.00025,0.9998518228530884,0.999833345413208,1.0,0.9961666464805603,0.01975320279598236,0.996331512928009,0.9958333373069763,0.999833345413208
28,0.9999444484710693,0.00017467417637817562,0.00025,0.9999444484710693,0.9999444484710693,1.0,0.9963333606719971,0.020092317834496498,0.9963333606719971,0.9963333606719971,1.0
29,1.0,9.273679461330175e-05,0.00025,1.0,1.0,1.0,0.996666669845581,0.02005738765001297,0.9966661334037781,0.9965000152587891,0.999833345413208
