epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
28,1.0,0.00016521531506441534,0.00025,1.0,1.0,1.0,0.9946666955947876,0.0245404914021492,0.9948316216468811,0.9944999814033508,1.0
29,1.0,9.438328561373055e-05,0.00025,1.0,1.0,1.0,0.9950000047683716,0.023673856630921364,0.9951650500297546,0.9948333501815796,1.0
30,1.0,8.917936793295667e-05,0.00025,1.0,1.0,1.0,0.9955000281333923,0.024077478796243668,0.9955000281333923,0.9955000281333923,1.0
31,0.9999814629554749,0.00014871211897116154,0.00025,0.9999814629554749,0.9999629855155945,1.0,0.9936666488647461,0.025719238445162773,0.9936656355857849,0.9934999942779541,1.0
32,0.9992222189903259,0.002547974232584238,0.00025,0.9992777109146118,0.9991852045059204,1.0,0.9916666746139526,0.03951602056622505,0.9918319582939148,0.9916666746139526,0.999666690826416
33,0.9993703961372375,0.0019414660055190325,0.00025,0.9993703961372375,0.9993703961372375,1.0,0.9926666617393494,0.036080252379179,0.9926630258560181,0.9921666383743286,1.0
34,0.9998518228530884,0.0005350794526748359,0.00025,0.9998703598976135,0.9998518228530884,1.0,0.9943333268165588,0.032348670065402985,0.9946649074554443,0.9943333268165588,1.0
35,0.9998703598976135,0.0003707860305439681,0.000125,0.9998703598976135,0.9998703598976135,1.0,0.9944999814033508,0.026240656152367592,0.9944999814033508,0.9944999814033508,1.0
36,0.9999814629554749,9.756082727108151e-05,0.000125,0.9999814629554749,0.9999814629554749,1.0,0.9946666955947876,0.027416333556175232,0.9946666955947876,0.9946666955947876,1.0
37,1.0,5.48526004422456e-05,0.000125,1.0,1.0,1.0,0.9946666955947876,0.02707473188638687,0.994665801525116,0.9944999814033508,1.0
38,1.0,4.3965344957541674e-05,0.000125,1.0,1.0,1.0,0.9948333501815796,0.025490155443549156,0.9948333501815796,0.9948333501815796,1.0
39,1.0,3.5081797250313684e-05,0.000125,1.0,1.0,1.0,0.9955000281333923,0.025948934257030487,0.9955000281333923,0.9955000281333923,1.0
40,1.0,5.050284744356759e-05,6.25e-05,1.0,1.0,1.0,0.9946666955947876,0.02607113867998123,0.9946666955947876,0.9946666955947876,1.0
