epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
0,0.9616110920906067,0.12319111824035645,0.001,0.973089873790741,0.9542407393455505,0.996925950050354,0.9231666922569275,0.262373685836792,0.9379191994667053,0.9089999794960022,0.9961666464805603
1,0.9854629635810852,0.047697823494672775,0.001,0.9874194264411926,0.984000027179718,0.9998518228530884,0.9800000190734863,0.07175266742706299,0.9812865257263184,0.9788333177566528,0.9994999766349792
2,0.9883703589439392,0.03593383729457855,0.001,0.9895305633544922,0.9871666431427002,0.9999074339866638,0.9818333387374878,0.06684695184230804,0.9839518666267395,0.9810000061988831,0.999833345413208
3,0.9912777543067932,0.02879095822572708,0.001,0.9919688105583191,0.990407407283783,0.9999629855155945,0.9900000095367432,0.03639385849237442,0.990493655204773,0.9898333549499512,0.999833345413208
4,0.9929629564285278,0.023929093033075333,0.001,0.9934742450714111,0.9923703670501709,0.9999814629554749,0.9881666898727417,0.045650187879800797,0.9889798164367676,0.9871666431427002,0.9994999766349792
5,0.993314802646637,0.021761145442724228,0.001,0.9937341213226318,0.9926851987838745,0.9999444484710693,0.9815000295639038,0.059240322560071945,0.9826406240463257,0.981166660785675,0.999666690826416
6,0.9944815039634705,0.019185755401849747,0.001,0.9949402213096619,0.9941111207008362,0.9999444484710693,0.9856666922569275,0.050692908465862274,0.9871366620063782,0.9848333597183228,0.999833345413208
7,0.9948703646659851,0.016079897060990334,0.001,0.9955140352249146,0.994518518447876,1.0,0.981166660785675,0.06894384324550629,0.9826290011405945,0.9804999828338623,0.9994999766349792
8,0.9947037100791931,0.01689920946955681,0.001,0.9951443672180176,0.9943703413009644,0.9999629855155945,0.9903333187103271,0.03639715164899826,0.990827202796936,0.9901666641235352,1.0
9,0.9979444742202759,0.0067832376807928085,0.0005,0.998055100440979,0.9978333115577698,1.0,0.9936666488647461,0.02162681519985199,0.9941627979278564,0.9934999942779541,1.0
10,0.9988703727722168,0.004182949662208557,0.0005,0.9989258050918579,0.9988148212432861,0.9999814629554749,0.9921666383743286,0.025114232674241066,0.9926617741584778,0.9919999837875366,1.0
11,0.9985740780830383,0.004277186002582312,0.0005,0.9985924959182739,0.9985370635986328,1.0,0.9931666851043701,0.028723349794745445,0.9933322072029114,0.9931666851043701,0.999833345413208
12,0.9988518357276917,0.004044317174702883,0.0005,0.998870313167572,0.9988148212432861,1.0,0.9904999732971191,0.04567435756325722,0.9906604290008545,0.9900000095367432,0.999666690826416
13,0.9974444508552551,0.007553970906883478,0.0005,0.9976289868354797,0.9973703622817993,1.0,0.9894999861717224,0.04740438237786293,0.989829957485199,0.9894999861717224,0.999666690826416
14,0.9983888864517212,0.005627478007227182,0.0005,0.9984257221221924,0.998296320438385,1.0,0.9901666641235352,0.04282946139574051,0.9911548495292664,0.9898333549499512,0.999833345413208
15,0.9995926022529602,0.001673624967224896,0.00025,0.9996110796928406,0.9995185136795044,1.0,0.9940000176429749,0.024080708622932434,0.9941657185554504,0.9940000176429749,0.999833345413208
16,0.9997777938842773,0.0008183435420505702,0.00025,0.9997777938842773,0.9997592568397522,1.0,0.9958333373069763,0.020620131865143776,0.9959993362426758,0.9958333373069763,0.999833345413208
17,0.9998518228530884,0.0006770770414732397,0.00025,0.9998518228530884,0.999833345413208,1.0,0.9948333501815796,0.024555176496505737,0.9949966669082642,0.9943333268165588,1.0
18,0.9995926022529602,0.0011892496841028333,0.00025,0.9995926022529602,0.9995926022529602,1.0,0.9950000047683716,0.022481771185994148,0.9951642751693726,0.9946666955947876,0.999833345413208
19,0.9995740652084351,0.0015116080176085234,0.00025,0.9995925426483154,0.9995370507240295,1.0,0.9931666851043701,0.03327825292944908,0.9933311343193054,0.9929999709129333,0.999833345413208
20,0.9997777938842773,0.0007656063535250723,0.00025,0.9997777938842773,0.9997592568397522,1.0,0.9951666593551636,0.02232016809284687,0.9951666593551636,0.9951666593551636,0.999833345413208
21,0.9993333220481873,0.002358680358156562,0.00025,0.9993703365325928,0.9993333220481873,1.0,0.9913333058357239,0.03733047842979431,0.991498589515686,0.9913333058357239,0.999833345413208
22,0.999666690826416,0.0009707805002108216,0.000125,0.9996666312217712,0.9996481537818909,1.0,0.9943333268165588,0.02450793981552124,0.9944990873336792,0.9943333268165588,0.999833345413208
23,0.9998703598976135,0.0004759443108923733,0.000125,0.9998703598976135,0.9998703598976135,1.0,0.9955000281333923,0.025518251582980156,0.9954992532730103,0.9953333139419556,0.999833345413208
24,0.9999444484710693,0.00024712851154617965,0.000125,0.9999444484710693,0.9999444484710693,1.0,0.9950000047683716,0.026379840448498726,0.9953317642211914,0.9950000047683716,1.0
25,0.9999259114265442,0.0002577802224550396,0.000125,0.9999259114265442,0.9999074339866638,1.0,0.9953333139419556,0.024242255836725235,0.9954992532730103,0.9953333139419556,1.0
26,1.0,0.00011565826571313664,0.000125,1.0,1.0,1.0,0.9955000281333923,0.02353983372449875,0.9955000281333923,0.9955000281333923,1.0
